node_id,article,article_num,chapter,clause_id,content,enriched_content,section_path,source,title
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1201,第9条 火灾的限制,9,C部分 火灾的抑制,SOLAS II-2/9.7.4.2,通风机的分布，一般应使通往各处所的导管保持在同一主竖区内。,"[上级条款 SOLAS II-2/9.7.4 7.4 载客超过36人的客船的通风系统] 7.4.1 除第7.1、7.2和7.3节的要求外，载客超过36人的客船的通风系统还应满足下列要求。  
7.4.2 通风机的分布，一般应使通往各处所的导管保持在同一主竖区内。  
7.4.3 梯道环围应由独立的风机和不得服务于通风系统内任何其他处所的导管系统（排气和供气）提供通风和服务。  
7.4.4 无论其横截面大小，服务于1个以上甲板间起居处所、服务处所或者控制站的导管应在靠近此类处所的每一甲板的贯穿处装设自动挡烟闸，该挡烟闸也应能从其上方的受保护甲板处手动关闭。如在一个主竖区内通风机通过分开的导管服务于1个以上的甲板间处所，每个导管专门服务于单个甲板间处所，应在每个导管靠近通风机处装设

[本条款] 通风机的分布，一般应使通往各处所的导管保持在同一主竖区内。",9.7.4.2,SOLAS II-2,9.7.4.2
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1202,第9条 火灾的限制,9,C部分 火灾的抑制,SOLAS II-2/9.7.4.3,梯道环围应由独立的风机和不得服务于通风系统内任何其他处所的导管系统（排气和供气）提供通风和服务。,"[上级条款 SOLAS II-2/9.7.4 7.4 载客超过36人的客船的通风系统] 7.4.1 除第7.1、7.2和7.3节的要求外，载客超过36人的客船的通风系统还应满足下列要求。  
7.4.2 通风机的分布，一般应使通往各处所的导管保持在同一主竖区内。  
7.4.3 梯道环围应由独立的风机和不得服务于通风系统内任何其他处所的导管系统（排气和供气）提供通风和服务。  
7.4.4 无论其横截面大小，服务于1个以上甲板间起居处所、服务处所或者控制站的导管应在靠近此类处所的每一甲板的贯穿处装设自动挡烟闸，该挡烟闸也应能从其上方的受保护甲板处手动关闭。如在一个主竖区内通风机通过分开的导管服务于1个以上的甲板间处所，每个导管专门服务于单个甲板间处所，应在每个导管靠近通风机处装设

[本条款] 梯道环围应由独立的风机和不得服务于通风系统内任何其他处所的导管系统（排气和供气）提供通风和服务。",9.7.4.3,SOLAS II-2,9.7.4.3
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1203,第9条 火灾的限制,9,C部分 火灾的抑制,SOLAS II-2/9.7.4.4,无论其横截面大小，服务于1个以上甲板间起居处所、服务处所或者控制站的导管应在靠近此类处所的每一甲板的贯穿处装设自动挡烟闸，该挡烟闸也应能从其上方的受保护甲板处手动关闭。如在一个主竖区内通风机通过分开的导管服务于1个以上的甲板间处所，每个导管专门服务于单个甲板间处所，应在每个导管靠近通风机处装设手动操作的挡烟闸。,,9.7.4.4,SOLAS II-2,9.7.4.4
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1204,第9条 火灾的限制,9,C部分 火灾的抑制,SOLAS II-2/9.7.4.5,垂直导管在必要时应按表9.1和9.2的要求进行隔热。导管应按适用的对其所服务处所之间的甲板和所计及的处所的要求进行隔热。,"[上级条款 SOLAS II-2/9.7.4 7.4 载客超过36人的客船的通风系统] 7.4.1 除第7.1、7.2和7.3节的要求外，载客超过36人的客船的通风系统还应满足下列要求。  
7.4.2 通风机的分布，一般应使通往各处所的导管保持在同一主竖区内。  
7.4.3 梯道环围应由独立的风机和不得服务于通风系统内任何其他处所的导管系统（排气和供气）提供通风和服务。  
7.4.4 无论其横截面大小，服务于1个以上甲板间起居处所、服务处所或者控制站的导管应在靠近此类处所的每一甲板的贯穿处装设自动挡烟闸，该挡烟闸也应能从其上方的受保护甲板处手动关闭。如在一个主竖区内通风机通过分开的导管服务于1个以上的甲板间处所，每个导管专门服务于单个甲板间处所，应在每个导管靠近通风机处装设

[本条款] 垂直导管在必要时应按表9.1和9.2的要求进行隔热。导管应按适用的对其所服务处所之间的甲板和所计及的处所的要求进行隔热。",9.7.4.5,SOLAS II-2,9.7.4.5
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1205,第9条 火灾的限制,9,C部分 火灾的抑制,SOLAS II-2/9.7.5.1,"7.5.1.1 除满足7.1、7.2和7.3的要求外，厨房炉灶的排气导管还应按7.2.4.2.1和7.2.4.2.2的规定建造并在其穿过的起居处所、服务处所或控制站处按“A-60”级标准进行隔热。这些导管还应装设：

.1 一个易于拆下清洗的集油器，但另装有经认可的油垢清除装置者除外；  
.2 一个位于导管和厨房炉灶罩盖接头处导管下端的自动和遥控操作的挡火闸，此外，还应有1个遥控操作的挡火闸位于导管上端且靠近导管出口；  
.3 用于导管内部灭火的固定式灭火装置①；  
.4 用于关闭排气风机和送风机、用于操作7.5.1.1.2所述的挡火闸和用于操作灭火系统的遥控装置，这些装置应设在厨房外接近厨房入口的位置。如果所安装的排气系统具有若干分支，则应设有能在灭火剂施放到该系统前将通向同一主排气导管的所有分支管道封闭的遥控装置，该遥控装置应与前述遥控装置布置在一起；和  
.5 适当分布的检查和清洁孔，其中应有一个靠近排气风机，一个位于油垢堆积处的下端。

7.5.1.2 安装在开敞甲板上的烹饪设备的排气导管，如其穿过起居处所或含有可燃材料的处所，应按适用符合7.5.1.1的规定。",,9.7.5.1,SOLAS II-2,7.5.1 对载客超过36人的客船的要求
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1206,第9条 火灾的限制,9,C部分 火灾的抑制,SOLAS II-2/9.7.5.1.1,一个易于拆下清洗的集油器，但另装有经认可的油垢清除装置者除外；,"[上级条款 SOLAS II-2/9.7.5.1 7.5.1 对载客超过36人的客船的要求] 7.5.1.1 除满足7.1、7.2和7.3的要求外，厨房炉灶的排气导管还应按7.2.4.2.1和7.2.4.2.2的规定建造并在其穿过的起居处所、服务处所或控制站处按“A-60”级标准进行隔热。这些导管还应装设：

.1 一个易于拆下清洗的集油器，但另装有经认可的油垢清除装置者除外；  
.2 一个位于导管和厨房炉灶罩盖接头处导管下端的自动和遥控操作的挡火闸，此外，还应有1个遥控操作的挡火闸位于导管上端且靠近导管出口；  
.3 用于导管内部灭火的固定式灭火装置①；  
.4 用于关闭排气风机和送风机、用于操作7.5.1.1.2所述的挡火闸和用于操作灭火系统的遥控装置，这些装置应设在厨房外接

[本条款] 一个易于拆下清洗的集油器，但另装有经认可的油垢清除装置者除外；",9.7.5.1.1,SOLAS II-2,9.7.5.1.1
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1207,第9条 火灾的限制,9,C部分 火灾的抑制,SOLAS II-2/9.7.5.1.2,安装在开敞甲板上的烹饪设备的排气导管，如其穿过起居处所或含有可燃材料的处所，应按适用符合7.5.1.1的规定。,"[上级条款 SOLAS II-2/9.7.5.1 7.5.1 对载客超过36人的客船的要求] 7.5.1.1 除满足7.1、7.2和7.3的要求外，厨房炉灶的排气导管还应按7.2.4.2.1和7.2.4.2.2的规定建造并在其穿过的起居处所、服务处所或控制站处按“A-60”级标准进行隔热。这些导管还应装设：

.1 一个易于拆下清洗的集油器，但另装有经认可的油垢清除装置者除外；  
.2 一个位于导管和厨房炉灶罩盖接头处导管下端的自动和遥控操作的挡火闸，此外，还应有1个遥控操作的挡火闸位于导管上端且靠近导管出口；  
.3 用于导管内部灭火的固定式灭火装置①；  
.4 用于关闭排气风机和送风机、用于操作7.5.1.1.2所述的挡火闸和用于操作灭火系统的遥控装置，这些装置应设在厨房外接

[本条款] 安装在开敞甲板上的烹饪设备的排气导管，如其穿过起居处所或含有可燃材料的处所，应按适用符合7.5.1.1的规定。",9.7.5.1.2,SOLAS II-2,9.7.5.1.2
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1208,第9条 火灾的限制,9,C部分 火灾的抑制,SOLAS II-2/9.7.5.1.3,用于导管内部灭火的固定式灭火装置①；,"[上级条款 SOLAS II-2/9.7.5.1 7.5.1 对载客超过36人的客船的要求] 7.5.1.1 除满足7.1、7.2和7.3的要求外，厨房炉灶的排气导管还应按7.2.4.2.1和7.2.4.2.2的规定建造并在其穿过的起居处所、服务处所或控制站处按“A-60”级标准进行隔热。这些导管还应装设：

.1 一个易于拆下清洗的集油器，但另装有经认可的油垢清除装置者除外；  
.2 一个位于导管和厨房炉灶罩盖接头处导管下端的自动和遥控操作的挡火闸，此外，还应有1个遥控操作的挡火闸位于导管上端且靠近导管出口；  
.3 用于导管内部灭火的固定式灭火装置①；  
.4 用于关闭排气风机和送风机、用于操作7.5.1.1.2所述的挡火闸和用于操作灭火系统的遥控装置，这些装置应设在厨房外接

[本条款] 用于导管内部灭火的固定式灭火装置①；",9.7.5.1.3,SOLAS II-2,9.7.5.1.3
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1209,第9条 火灾的限制,9,C部分 火灾的抑制,SOLAS II-2/9.7.5.1.4,用于关闭排气风机和送风机、用于操作7.5.1.1.2所述的挡火闸和用于操作灭火系统的遥控装置，这些装置应设在厨房外接近厨房入口的位置。如果所安装的排气系统具有若干分支，则应设有能在灭火剂施放到该系统前将通向同一主排气导管的所有分支管道封闭的遥控装置，该遥控装置应与前述遥控装置布置在一起；和,,9.7.5.1.4,SOLAS II-2,9.7.5.1.4
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1210,第9条 火灾的限制,9,C部分 火灾的抑制,SOLAS II-2/9.7.5.1.5,适当分布的检查和清洁孔，其中应有一个靠近排气风机，一个位于油垢堆积处的下端。,"[上级条款 SOLAS II-2/9.7.5.1 7.5.1 对载客超过36人的客船的要求] 7.5.1.1 除满足7.1、7.2和7.3的要求外，厨房炉灶的排气导管还应按7.2.4.2.1和7.2.4.2.2的规定建造并在其穿过的起居处所、服务处所或控制站处按“A-60”级标准进行隔热。这些导管还应装设：

.1 一个易于拆下清洗的集油器，但另装有经认可的油垢清除装置者除外；  
.2 一个位于导管和厨房炉灶罩盖接头处导管下端的自动和遥控操作的挡火闸，此外，还应有1个遥控操作的挡火闸位于导管上端且靠近导管出口；  
.3 用于导管内部灭火的固定式灭火装置①；  
.4 用于关闭排气风机和送风机、用于操作7.5.1.1.2所述的挡火闸和用于操作灭火系统的遥控装置，这些装置应设在厨房外接

[本条款] 适当分布的检查和清洁孔，其中应有一个靠近排气风机，一个位于油垢堆积处的下端。",9.7.5.1.5,SOLAS II-2,9.7.5.1.5
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1211,第9条 火灾的限制,9,C部分 火灾的抑制,SOLAS II-2/9.7.5.2,"如果厨房炉灶的排气导管穿过起居处所或含有可燃材料的处所，其应按7.2.4.1.1和7.2.4.1.2的规定建造。每一排气导管均应装设：

.1 一个易于拆下清洗的集油器；  
.2 一个位于导管和厨房炉灶罩盖接头处导管下端的自动和遥控操作的挡火闸，此外，还应有1个遥控操作的挡火闸位于导管上端且靠近导管出口；  
.3 可在厨房内操作的排气风机和送风机关闭装置；和

.4 用于导管内部灭火的固定式灭火装置①。",,9.7.5.2,SOLAS II-2,7.5.2 对载客不超过36人的客船和货船的要求
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1212,第9条 火灾的限制,9,C部分 火灾的抑制,SOLAS II-2/9.7.5.2.1,一个易于拆下清洗的集油器；,"[上级条款 SOLAS II-2/9.7.5.2 7.5.2 对载客不超过36人的客船和货船的要求] 如果厨房炉灶的排气导管穿过起居处所或含有可燃材料的处所，其应按7.2.4.1.1和7.2.4.1.2的规定建造。每一排气导管均应装设：

.1 一个易于拆下清洗的集油器；  
.2 一个位于导管和厨房炉灶罩盖接头处导管下端的自动和遥控操作的挡火闸，此外，还应有1个遥控操作的挡火闸位于导管上端且靠近导管出口；  
.3 可在厨房内操作的排气风机和送风机关闭装置；和

.4 用于导管内部灭火的固定式灭火装置①。

[本条款] 一个易于拆下清洗的集油器；",9.7.5.2.1,SOLAS II-2,9.7.5.2.1
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1213,第9条 火灾的限制,9,C部分 火灾的抑制,SOLAS II-2/9.7.5.2.2,一个位于导管和厨房炉灶罩盖接头处导管下端的自动和遥控操作的挡火闸，此外，还应有1个遥控操作的挡火闸位于导管上端且靠近导管出口；,"[上级条款 SOLAS II-2/9.7.5.2 7.5.2 对载客不超过36人的客船和货船的要求] 如果厨房炉灶的排气导管穿过起居处所或含有可燃材料的处所，其应按7.2.4.1.1和7.2.4.1.2的规定建造。每一排气导管均应装设：

.1 一个易于拆下清洗的集油器；  
.2 一个位于导管和厨房炉灶罩盖接头处导管下端的自动和遥控操作的挡火闸，此外，还应有1个遥控操作的挡火闸位于导管上端且靠近导管出口；  
.3 可在厨房内操作的排气风机和送风机关闭装置；和

.4 用于导管内部灭火的固定式灭火装置①。

[本条款] 一个位于导管和厨房炉灶罩盖接头处导管下端的自动和遥控操作的挡火闸，此外，还应有1个遥控操作的挡火闸位于导管上端且靠近导管出口；",9.7.5.2.2,SOLAS II-2,9.7.5.2.2
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1214,第9条 火灾的限制,9,C部分 火灾的抑制,SOLAS II-2/9.7.5.2.3,可在厨房内操作的排气风机和送风机关闭装置；和,"[上级条款 SOLAS II-2/9.7.5.2 7.5.2 对载客不超过36人的客船和货船的要求] 如果厨房炉灶的排气导管穿过起居处所或含有可燃材料的处所，其应按7.2.4.1.1和7.2.4.1.2的规定建造。每一排气导管均应装设：

.1 一个易于拆下清洗的集油器；  
.2 一个位于导管和厨房炉灶罩盖接头处导管下端的自动和遥控操作的挡火闸，此外，还应有1个遥控操作的挡火闸位于导管上端且靠近导管出口；  
.3 可在厨房内操作的排气风机和送风机关闭装置；和

.4 用于导管内部灭火的固定式灭火装置①。

[本条款] 可在厨房内操作的排气风机和送风机关闭装置；和",9.7.5.2.3,SOLAS II-2,9.7.5.2.3
